match_id,player_id,match_date,venue,match_type,opposition,runs_scored,balls_faced,fours,sixes,not_out,dismissal,overs_bowled,runs_conceded,wickets_taken,maidens,dots,catches,run_outs,stumpings,team_win,player_of_match
9702,2,2023-07-26,Mumbai,T20,Bangladesh,0,0,0,0,0,,5.3,40,1,0,17,0,0,0,0,0
9703,15,2021-11-15,Dubai,ODI,Pakistan,215,118,55,37,1,,0.0,0,0,0,0,0,0,1,0,0
9704,65,2021-11-15,Dubai,ODI,England,94,91,22,14,1,,0.0,0,0,0,0,0,0,0,0,0
9705,79,2021-11-15,Dubai,ODI,India,82,65,21,15,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9706,38,2021-11-15,Dubai,ODI,South Africa,0,3,0,2,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9707,52,2021-11-15,Dubai,ODI,Afghanistan,75,69,20,12,1,,2.4,17,0,0,4,0,0,0,0,0
9708,42,2021-11-15,Dubai,ODI,England,22,17,5,3,0,caught,0.0,0,0,0,0,0,0,0,1,0
9709,84,2021-11-15,Dubai,ODI,India,0,0,0,0,0,,7.3,79,3,0,20,1,0,0,1,0
9710,69,2021-11-15,Dubai,ODI,Afghanistan,0,3,0,2,0,bowled,5.4,58,1,0,11,0,0,0,0,0
9711,44,2021-11-15,Dubai,ODI,New Zealand,0,0,0,0,0,,4.9,42,3,0,12,0,0,0,0,0
9712,33,2021-11-15,Dubai,ODI,South Africa,0,0,0,0,0,,7.8,45,2,0,14,0,0,0,1,0
9713,57,2021-11-15,Dubai,ODI,New Zealand,89,111,22,14,0,caught,0.0,0,0,0,0,0,1,1,1,0
9714,29,2021-11-15,Dubai,ODI,England,0,3,0,2,0,run out,0.0,0,0,0,0,2,0,0,0,0
9715,80,2021-11-15,Dubai,ODI,West Indies,121,76,32,22,0,run out,5.0,55,2,0,14,0,0,0,0,0
9716,71,2021-11-15,Dubai,ODI,Bangladesh,0,0,0,0,0,,3.9,20,1,0,11,0,1,0,0,0
9717,73,2021-11-15,Dubai,ODI,India,0,0,0,0,0,,8.9,87,2,0,17,1,0,0,0,0
9718,31,2021-11-15,Dubai,ODI,New Zealand,203,124,51,33,0,caught,0.0,0,0,0,0,0,0,0,1,0
9719,94,2021-11-15,Dubai,ODI,Australia,22,28,3,3,0,caught,0.0,0,0,0,0,0,0,0,0,0
9720,2,2021-11-15,Dubai,ODI,Sri Lanka,0,0,0,0,0,,2.8,32,3,0,7,0,0,0,1,0
9721,11,2021-11-15,Dubai,ODI,West Indies,175,142,42,31,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9722,55,2021-11-15,Dubai,ODI,Pakistan,131,74,33,19,0,caught,0.0,0,0,0,0,0,0,0,0,0
9723,16,2021-11-15,Dubai,ODI,New Zealand,0,0,0,0,0,,3.6,27,3,0,10,1,0,0,1,0
9724,23,2021-11-15,Dubai,ODI,Australia,111,77,27,19,1,,0.0,0,0,0,0,0,0,0,1,0
9725,60,2022-05-20,Cape Town,ODI,Bangladesh,155,138,38,23,1,,2.9,15,3,0,8,0,0,0,1,0
9726,94,2022-05-20,Cape Town,ODI,England,57,51,15,7,1,,0.0,0,0,0,0,0,0,0,0,0
9727,44,2022-05-20,Cape Town,ODI,Bangladesh,0,0,0,0,0,,6.3,42,1,0,20,0,0,0,1,0
9728,95,2022-05-20,Cape Town,ODI,West Indies,136,86,32,21,0,run out,0.0,0,0,0,0,1,0,0,0,0
9729,49,2022-05-20,Cape Town,ODI,South Africa,0,0,0,0,0,,4.1,37,4,0,10,0,1,0,0,0
9730,3,2022-05-20,Cape Town,ODI,England,18,12,3,5,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9731,78,2022-05-20,Cape Town,ODI,Sri Lanka,119,70,27,21,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9732,14,2022-05-20,Cape Town,ODI,Afghanistan,116,78,29,17,1,,5.0,46,2,0,17,0,1,0,0,0
9733,43,2022-05-20,Cape Town,ODI,South Africa,55,32,14,10,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9734,100,2022-05-20,Cape Town,ODI,India,58,45,14,8,0,caught,0.0,0,0,0,0,1,0,0,1,0
9735,89,2022-05-20,Cape Town,ODI,Pakistan,234,123,57,40,0,run out,0.0,0,0,0,0,0,0,0,1,0
9736,48,2022-05-20,Cape Town,ODI,South Africa,31,32,8,5,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9737,36,2022-05-20,Cape Town,ODI,India,67,41,16,13,0,run out,0.0,0,0,0,0,0,0,0,1,0
9738,93,2022-05-20,Cape Town,ODI,India,0,0,0,0,0,,4.7,43,2,0,16,2,0,0,1,0
9739,90,2022-05-20,Cape Town,ODI,Australia,79,50,17,14,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9740,59,2022-05-20,Cape Town,ODI,England,9,7,1,0,0,run out,0.0,0,0,0,0,0,0,0,0,1
9741,79,2022-05-20,Cape Town,ODI,India,0,3,0,2,0,bowled,0.0,0,0,0,0,0,0,1,0,0
9742,55,2022-05-20,Cape Town,ODI,Australia,209,111,54,35,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9743,16,2022-05-20,Cape Town,ODI,Afghanistan,0,0,0,0,0,,8.6,99,2,0,24,0,0,0,1,1
9744,34,2022-05-20,Cape Town,ODI,West Indies,0,0,0,0,0,,2.8,20,1,0,8,1,1,0,1,0
9745,20,2022-05-20,Cape Town,ODI,Bangladesh,87,94,21,12,0,run out,0.0,0,0,0,0,0,1,0,0,0
9746,72,2022-05-20,Cape Town,ODI,Afghanistan,218,149,52,35,0,caught,0.0,0,0,0,0,0,0,0,1,0
9747,65,2021-03-27,Bangalore,Test,Australia,138,83,32,22,0,bowled,0.0,0,0,0,0,2,0,0,1,0
9748,83,2021-03-27,Bangalore,Test,West Indies,155,82,40,26,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9749,94,2021-03-27,Bangalore,Test,India,130,80,32,23,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9750,64,2021-03-27,Bangalore,Test,Pakistan,101,60,23,18,0,lbw,0.0,0,0,0,0,1,0,0,1,0
9751,44,2021-03-27,Bangalore,Test,Australia,0,0,0,0,0,,9.8,89,2,0,34,0,0,0,0,0
9752,18,2021-03-27,Bangalore,Test,Bangladesh,0,0,0,0,0,,9.6,52,0,0,20,0,0,0,1,0
9753,41,2021-03-27,Bangalore,Test,Sri Lanka,237,136,58,40,1,,0.0,0,0,0,0,2,0,1,0,0
9754,60,2021-03-27,Bangalore,Test,West Indies,0,4,0,1,1,,2.8,19,3,0,9,2,0,0,1,0
9755,55,2021-03-27,Bangalore,Test,India,7,9,3,1,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9756,70,2021-03-27,Bangalore,Test,Pakistan,93,61,23,13,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9757,61,2021-03-27,Bangalore,Test,Sri Lanka,0,0,0,0,0,,9.3,98,1,0,27,0,0,0,0,0
9758,45,2021-03-27,Bangalore,Test,England,66,40,18,12,0,run out,0.0,0,0,0,0,0,0,0,1,0
9759,85,2021-03-27,Bangalore,Test,Australia,28,17,5,2,0,run out,0.0,0,0,0,0,0,0,0,0,0
9760,24,2021-03-27,Bangalore,Test,New Zealand,0,0,0,0,0,,3.2,36,2,0,8,0,0,0,0,0
9761,52,2021-03-27,Bangalore,Test,Bangladesh,174,126,41,28,0,lbw,6.1,48,2,0,15,1,0,0,0,0
9762,35,2021-03-27,Bangalore,Test,Sri Lanka,27,32,6,6,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9763,32,2021-03-27,Bangalore,Test,India,115,87,26,21,0,lbw,0.0,0,0,0,0,1,0,1,1,0
9764,57,2021-03-27,Bangalore,Test,South Africa,175,101,43,27,0,lbw,0.0,0,0,0,0,1,0,0,0,0
9765,77,2021-03-27,Bangalore,Test,Pakistan,0,0,0,0,0,,4.7,24,4,0,8,0,0,0,0,0
9766,97,2021-03-27,Bangalore,Test,India,158,130,38,27,0,caught,5.6,37,1,0,12,1,0,0,1,1
9767,76,2021-03-27,Bangalore,Test,New Zealand,0,0,0,0,0,,7.0,80,3,0,21,1,1,0,1,0
9768,63,2021-03-27,Bangalore,Test,Pakistan,87,82,22,16,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9769,24,2021-06-23,Auckland,Test,West Indies,0,0,0,0,0,,6.6,53,2,0,13,0,0,0,0,0
9770,23,2021-06-23,Auckland,Test,England,0,4,0,1,0,lbw,0.0,0,0,0,0,1,0,0,0,0
9771,28,2021-06-23,Auckland,Test,England,20,15,3,3,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9772,98,2021-06-23,Auckland,Test,Bangladesh,110,134,27,17,1,,0.0,0,0,0,0,0,0,0,0,0
9773,56,2021-06-23,Auckland,Test,Bangladesh,81,60,22,12,1,,0.0,0,0,0,0,1,0,0,0,0
9774,2,2021-06-23,Auckland,Test,West Indies,0,0,0,0,0,,9.8,51,3,0,28,0,0,0,1,0
9775,54,2021-06-23,Auckland,Test,India,0,0,0,0,0,,9.6,52,2,0,31,1,0,0,1,0
9776,90,2021-06-23,Auckland,Test,India,41,27,12,5,1,,0.0,0,0,0,0,0,0,0,0,0
9777,76,2021-06-23,Auckland,Test,Sri Lanka,0,0,0,0,0,,2.9,17,2,0,6,1,0,0,1,0
9778,33,2021-06-23,Auckland,Test,England,0,0,0,0,0,,2.5,14,3,0,5,0,0,0,1,0
9779,25,2021-06-23,Auckland,Test,West Indies,163,96,38,25,0,caught,0.0,0,0,0,0,1,0,1,1,0
9780,39,2021-06-23,Auckland,Test,England,233,122,60,37,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9781,57,2021-06-23,Auckland,Test,Bangladesh,108,64,26,19,0,bowled,0.0,0,0,0,0,2,0,0,0,0
9782,18,2021-06-23,Auckland,Test,Australia,0,0,0,0,0,,8.3,71,0,0,19,0,0,0,1,1
9783,75,2021-06-23,Auckland,Test,Afghanistan,142,121,34,24,0,bowled,7.6,39,3,0,21,0,0,0,0,0
9784,55,2021-06-23,Auckland,Test,West Indies,153,139,39,25,0,run out,0.0,0,0,0,0,1,1,0,1,0
9785,86,2021-06-23,Auckland,Test,England,148,129,37,25,0,caught,0.0,0,0,0,0,1,0,0,0,0
9786,29,2021-06-23,Auckland,Test,England,193,131,46,33,0,lbw,0.0,0,0,0,0,1,0,0,0,0
9787,21,2021-06-23,Auckland,Test,Bangladesh,144,111,35,26,0,lbw,0.0,0,0,0,0,1,0,0,1,0
9788,14,2021-06-23,Auckland,Test,Sri Lanka,8,10,0,0,1,,6.4,73,0,0,18,0,0,0,1,0
9789,43,2021-06-23,Auckland,Test,Bangladesh,21,20,7,2,0,run out,0.0,0,0,0,0,1,0,0,0,1
9790,17,2021-06-23,Auckland,Test,Australia,145,112,35,22,0,bowled,4.6,48,2,0,13,1,0,0,1,0
9791,18,2020-09-13,Dubai,Test,India,0,0,0,0,0,,8.3,94,1,0,24,0,0,0,0,0
9792,43,2020-09-13,Dubai,Test,Afghanistan,170,143,44,29,1,,0.0,0,0,0,0,2,1,0,1,0
9793,6,2020-09-13,Dubai,Test,England,130,108,34,23,1,,4.6,35,0,0,12,0,1,0,1,0
9794,54,2020-09-13,Dubai,Test,Bangladesh,0,0,0,0,0,,8.2,32,4,1,17,0,0,0,0,0
9795,76,2020-09-13,Dubai,Test,Bangladesh,0,0,0,0,0,,6.4,40,2,0,22,1,0,0,0,0
9796,72,2020-09-13,Dubai,Test,Afghanistan,140,116,34,23,1,,0.0,0,0,0,0,1,1,0,1,0
9797,83,2020-09-13,Dubai,Test,India,210,118,51,37,1,,0.0,0,0,0,0,0,0,0,1,0
9798,31,2020-09-13,Dubai,Test,Australia,48,41,14,9,0,caught,0.0,0,0,0,0,0,0,0,0,0
9799,23,2020-09-13,Dubai,Test,Australia,23,21,4,5,1,,0.0,0,0,0,0,1,0,0,1,0
9800,9,2020-09-13,Dubai,Test,Sri Lanka,190,123,47,30,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9801,33,2020-09-13,Dubai,Test,Sri Lanka,0,0,0,0,0,,2.6,17,0,0,5,0,0,0,1,0
9802,94,2020-09-13,Dubai,Test,Bangladesh,116,71,29,19,0,run out,0.0,0,0,0,0,1,1,0,1,0
9803,36,2020-09-13,Dubai,Test,South Africa,94,106,21,13,0,run out,0.0,0,0,0,0,0,0,0,0,0
9804,47,2020-09-13,Dubai,Test,England,156,99,40,25,0,bowled,0.0,0,0,0,0,1,0,0,0,0
9805,85,2020-09-13,Dubai,Test,India,157,101,41,24,0,run out,0.0,0,0,0,0,0,0,0,0,0
9806,81,2020-09-13,Dubai,Test,West Indies,0,1,2,0,0,run out,0.0,0,0,0,0,0,0,0,1,0
9807,97,2020-09-13,Dubai,Test,Afghanistan,188,130,48,33,0,bowled,2.8,16,1,0,10,0,0,0,1,0
9808,86,2020-09-13,Dubai,Test,New Zealand,49,34,13,10,0,lbw,0.0,0,0,0,0,2,0,0,1,1
9809,95,2020-09-13,Dubai,Test,England,71,52,17,12,0,caught,0.0,0,0,0,0,0,0,0,1,0
9810,55,2020-09-13,Dubai,Test,Australia,29,17,6,3,0,caught,0.0,0,0,0,0,1,0,0,1,1
9811,28,2020-09-13,Dubai,Test,Australia,161,126,40,26,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9812,11,2020-09-13,Dubai,Test,India,198,137,47,31,1,,0.0,0,0,0,0,0,0,0,0,0
9813,27,2023-07-02,Delhi,T20,England,0,0,0,0,0,,7.6,85,1,0,14,1,0,0,0,0
9814,2,2023-07-02,Delhi,T20,Bangladesh,0,0,0,0,0,,10.0,50,3,0,35,2,0,0,1,0
9815,64,2023-07-02,Delhi,T20,Afghanistan,123,91,29,21,0,run out,0.0,0,0,0,0,1,0,0,1,1
9816,60,2023-07-02,Delhi,T20,Afghanistan,42,29,11,9,0,lbw,2.7,29,0,0,6,0,0,0,0,0
9817,22,2023-07-02,Delhi,T20,Bangladesh,104,83,28,17,0,lbw,9.2,107,3,0,20,1,0,0,1,0
9818,51,2023-07-02,Delhi,T20,Pakistan,96,65,24,18,0,bowled,0.0,0,0,0,0,0,1,0,0,0
9819,18,2023-07-02,Delhi,T20,New Zealand,0,0,0,0,0,,9.8,106,3,0,20,1,0,0,0,0
9820,77,2023-07-02,Delhi,T20,New Zealand,0,0,0,0,0,,9.6,39,1,1,30,0,0,0,0,0
9821,19,2023-07-02,Delhi,T20,Bangladesh,55,50,14,10,1,,3.8,41,1,0,13,1,0,0,1,0
9822,65,2023-07-02,Delhi,T20,West Indies,24,13,7,2,0,lbw,0.0,0,0,0,0,1,0,0,0,0
9823,59,2023-07-02,Delhi,T20,West Indies,90,77,20,13,0,bowled,0.0,0,0,0,0,2,0,0,1,0
9824,45,2023-07-02,Delhi,T20,India,192,115,50,33,0,run out,0.0,0,0,0,0,1,0,0,0,0
9825,7,2023-07-02,Delhi,T20,Bangladesh,57,58,14,8,0,bowled,6.4,27,2,1,14,0,0,0,1,0
9826,38,2023-07-02,Delhi,T20,Afghanistan,95,68,23,13,0,caught,0.0,0,0,0,0,1,1,0,0,0
9827,46,2023-07-02,Delhi,T20,Sri Lanka,0,2,0,0,0,run out,4.8,40,3,0,14,0,0,0,1,0
9828,30,2023-07-02,Delhi,T20,England,68,37,19,13,0,run out,0.0,0,0,0,0,0,1,0,0,1
9829,92,2023-07-02,Delhi,T20,West Indies,110,74,25,17,0,bowled,7.0,69,5,0,17,0,0,0,0,0
9830,68,2023-07-02,Delhi,T20,South Africa,0,0,0,0,0,,6.5,70,3,0,13,1,0,0,1,0
9831,94,2023-07-02,Delhi,T20,West Indies,36,21,11,4,0,caught,0.0,0,0,0,0,0,0,0,1,1
9832,39,2023-07-02,Delhi,T20,West Indies,0,2,0,2,1,,0.0,0,0,0,0,1,0,1,1,0
9833,70,2023-07-02,Delhi,T20,England,269,137,67,46,0,run out,0.0,0,0,0,0,0,0,0,1,0
9834,48,2023-07-02,Delhi,T20,New Zealand,157,117,37,28,1,,0.0,0,0,0,0,2,0,0,0,0
9835,93,2023-10-30,Manchester,ODI,Afghanistan,0,0,0,0,0,,9.9,117,2,0,29,0,0,0,0,0
9836,34,2023-10-30,Manchester,ODI,New Zealand,0,0,0,0,0,,8.1,35,1,1,16,0,0,0,1,0
9837,15,2023-10-30,Manchester,ODI,West Indies,91,49,23,15,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9838,48,2023-10-30,Manchester,ODI,England,219,139,55,34,0,lbw,0.0,0,0,0,0,0,0,1,1,0
9839,19,2023-10-30,Manchester,ODI,Australia,120,75,28,19,0,caught,7.1,37,2,0,14,2,0,0,1,0
9840,2,2023-10-30,Manchester,ODI,India,0,0,0,0,0,,6.0,35,1,0,16,0,0,0,0,0
9841,27,2023-10-30,Manchester,ODI,England,0,0,0,0,0,,7.9,70,1,0,21,2,0,0,0,0
9842,13,2023-10-30,Manchester,ODI,South Africa,0,0,0,0,0,,7.9,63,0,0,23,0,0,0,0,0
9843,39,2023-10-30,Manchester,ODI,Australia,105,64,25,17,0,bowled,0.0,0,0,0,0,0,0,1,1,0
9844,60,2023-10-30,Manchester,ODI,India,132,74,35,21,0,run out,5.4,55,2,0,11,1,0,0,0,0
9845,97,2023-10-30,Manchester,ODI,Australia,0,4,0,1,0,bowled,2.1,13,2,0,6,1,0,0,1,0
9846,40,2023-10-30,Manchester,ODI,India,0,1,0,2,0,caught,0.0,0,0,0,0,0,0,0,0,0
9847,87,2023-10-30,Manchester,ODI,South Africa,0,0,0,0,0,,5.3,29,5,0,13,1,0,0,0,0
9848,67,2023-10-30,Manchester,ODI,Bangladesh,116,64,28,19,0,run out,6.5,57,0,0,22,0,0,0,0,0
9849,88,2023-10-30,Manchester,ODI,Pakistan,102,97,27,18,0,caught,0.0,0,0,0,0,0,0,0,0,0
9850,4,2023-10-30,Manchester,ODI,South Africa,0,0,0,0,0,,6.9,47,2,0,21,0,0,0,0,1
9851,49,2023-10-30,Manchester,ODI,India,0,0,0,0,0,,5.3,53,0,0,18,1,0,0,1,0
9852,11,2023-10-30,Manchester,ODI,Pakistan,75,49,20,11,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9853,61,2023-10-30,Manchester,ODI,England,0,0,0,0,0,,7.1,71,5,0,16,0,1,0,0,0
9854,92,2023-10-30,Manchester,ODI,England,49,42,10,10,0,run out,3.6,37,0,0,7,1,0,0,0,0
9855,63,2023-10-30,Manchester,ODI,Sri Lanka,117,129,27,20,0,bowled,0.0,0,0,0,0,0,0,0,0,1
9856,32,2023-10-30,Manchester,ODI,Bangladesh,0,1,0,2,1,,0.0,0,0,0,0,0,0,0,1,0
9857,45,2020-03-25,Cape Town,ODI,India,89,45,21,12,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9858,90,2020-03-25,Cape Town,ODI,South Africa,129,121,30,20,1,,0.0,0,0,0,0,1,0,0,0,0
9859,81,2020-03-25,Cape Town,ODI,New Zealand,259,142,66,42,0,bowled,0.0,0,0,0,0,1,0,0,0,0
9860,64,2020-03-25,Cape Town,ODI,Afghanistan,165,114,41,26,1,,0.0,0,0,0,0,0,0,0,0,0
9861,49,2020-03-25,Cape Town,ODI,New Zealand,0,0,0,0,0,,5.9,36,1,0,10,0,0,0,1,0
9862,83,2020-03-25,Cape Town,ODI,South Africa,134,85,35,22,1,,0.0,0,0,0,0,0,0,0,0,0
9863,36,2020-03-25,Cape Town,ODI,Afghanistan,0,1,0,2,1,,0.0,0,0,0,0,1,0,0,0,0
9864,37,2020-03-25,Cape Town,ODI,England,56,36,13,7,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9865,80,2020-03-25,Cape Town,ODI,Pakistan,18,23,3,3,1,,8.2,68,1,0,15,0,0,0,1,0
9866,27,2020-03-25,Cape Town,ODI,Afghanistan,0,0,0,0,0,,8.9,40,5,1,25,3,0,0,0,0
9867,85,2020-03-25,Cape Town,ODI,Afghanistan,0,2,0,0,0,run out,0.0,0,0,0,0,0,0,0,1,0
9868,23,2020-03-25,Cape Town,ODI,Australia,0,1,0,1,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9869,19,2020-03-25,Cape Town,ODI,Sri Lanka,119,101,29,20,0,bowled,9.6,89,1,0,32,0,0,0,0,0
9870,74,2020-03-25,Cape Town,ODI,Pakistan,80,71,22,15,0,run out,0.0,0,0,0,0,0,0,0,0,0
9871,26,2020-03-25,Cape Town,ODI,Sri Lanka,130,132,34,19,0,run out,0.0,0,0,0,0,2,0,0,1,0
9872,25,2020-03-25,Cape Town,ODI,South Africa,34,18,7,3,1,,0.0,0,0,0,0,1,0,0,0,0
9873,5,2020-03-25,Cape Town,ODI,West Indies,0,0,0,0,0,,3.8,20,1,0,10,0,0,0,1,0
9874,97,2020-03-25,Cape Town,ODI,West Indies,38,23,8,6,1,,2.3,23,3,0,5,1,1,0,1,0
9875,40,2020-03-25,Cape Town,ODI,England,59,49,12,8,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9876,21,2020-03-25,Cape Town,ODI,Australia,42,22,12,9,0,lbw,0.0,0,0,0,0,0,1,1,1,0
9877,99,2020-03-25,Cape Town,ODI,New Zealand,25,20,7,2,0,caught,0.0,0,0,0,0,0,0,0,0,0
9878,20,2020-03-25,Cape Town,ODI,Sri Lanka,115,93,30,19,0,lbw,0.0,0,0,0,0,0,0,0,1,0
9879,94,2020-09-04,Bangalore,T20,Pakistan,192,110,49,30,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9880,31,2020-09-04,Bangalore,T20,England,18,11,2,4,1,,0.0,0,0,0,0,0,0,0,0,0
9881,4,2020-09-04,Bangalore,T20,Afghanistan,0,0,0,0,0,,5.2,27,3,0,9,0,0,0,0,0
9882,21,2020-09-04,Bangalore,T20,Australia,154,84,36,25,0,caught,0.0,0,0,0,0,0,0,1,0,0
9883,44,2020-09-04,Bangalore,T20,England,0,0,0,0,0,,5.1,25,4,0,9,1,0,0,0,0
9884,28,2020-09-04,Bangalore,T20,West Indies,144,109,35,22,1,,0.0,0,0,0,0,0,1,0,0,0
9885,86,2020-09-04,Bangalore,T20,Sri Lanka,63,39,17,8,0,run out,0.0,0,0,0,0,0,1,0,0,0
9886,2,2020-09-04,Bangalore,T20,Bangladesh,0,0,0,0,0,,3.2,25,1,0,6,0,0,0,1,0
9887,1,2020-09-04,Bangalore,T20,New Zealand,87,90,20,15,0,lbw,0.0,0,0,0,0,1,1,0,0,0
9888,61,2020-09-04,Bangalore,T20,India,0,0,0,0,0,,4.6,54,2,0,15,3,0,0,1,0
9889,20,2020-09-04,Bangalore,T20,Pakistan,26,15,4,6,0,caught,0.0,0,0,0,0,0,0,0,0,0
9890,29,2020-09-04,Bangalore,T20,South Africa,79,73,19,13,0,bowled,0.0,0,0,0,0,1,0,0,0,0
9891,19,2020-09-04,Bangalore,T20,India,66,58,14,12,0,lbw,2.3,26,2,0,6,0,0,0,1,0
9892,37,2020-09-04,Bangalore,T20,Afghanistan,17,9,6,3,0,bowled,0.0,0,0,0,0,1,0,0,1,0
9893,70,2020-09-04,Bangalore,T20,Pakistan,40,23,9,5,0,bowled,0.0,0,0,0,0,0,0,0,0,0
9894,82,2020-09-04,Bangalore,T20,West Indies,0,5,0,0,1,,0.0,0,0,0,0,0,0,0,1,0
9895,36,2020-09-04,Bangalore,T20,Australia,167,124,42,28,1,,0.0,0,0,0,0,0,0,0,1,0
9896,35,2020-09-04,Bangalore,T20,South Africa,170,129,43,30,0,run out,0.0,0,0,0,0,0,0,0,1,0
9897,33,2020-09-04,Bangalore,T20,Australia,0,0,0,0,0,,4.6,25,5,0,16,1,0,0,0,0
9898,84,2020-09-04,Bangalore,T20,West Indies,0,0,0,0,0,,6.8,43,0,0,16,0,0,0,0,0
9899,8,2020-09-04,Bangalore,T20,Australia,227,129,57,37,1,,6.7,38,2,0,14,0,0,0,0,0
9900,96,2020-09-04,Bangalore,T20,West Indies,254,148,63,42,1,,0.0,0,0,0,0,1,0,0,1,0
9901,10,2022-10-19,London,ODI,West Indies,135,140,33,22,1,,4.4,47,2,0,7,0,0,0,0,0
9902,100,2022-10-19,London,ODI,India,52,41,12,8,0,caught,0.0,0,0,0,0,0,0,0,0,1
9903,4,2022-10-19,London,ODI,Pakistan,0,0,0,0,0,,7.4,56,6,0,14,1,0,0,0,0
9904,75,2022-10-19,London,ODI,Sri Lanka,108,82,29,16,0,run out,3.5,16,2,0,9,0,0,0,1,0
9905,6,2022-10-19,London,ODI,Afghanistan,140,145,35,21,0,caught,2.4,27,2,0,7,0,1,0,1,0
9906,88,2022-10-19,London,ODI,South Africa,110,99,29,20,0,lbw,0.0,0,0,0,0,0,0,0,0,0
9907,97,2022-10-19,London,ODI,England,6,5,0,0,0,lbw,8.1,54,3,0,27,0,0,0,0,0
9908,32,2022-10-19,London,ODI,Australia,74,58,16,14,0,lbw,0.0,0,0,0,0,2,0,0,0,0
9909,26,2022-10-19,London,ODI,Pakistan,0,4,0,1,0,run out,0.0,0,0,0,0,1,0,1,0,0
9910,84,2022-10-19,London,ODI,England,0,0,0,0,0,,2.3,12,5,0,5,0,0,0,1,0
9911,21,2022-10-19,London,ODI,Australia,0,4,0,0,0,run out,0.0,0,0,0,0,0,0,1,1,0
9912,2,2022-10-19,London,ODI,Pakistan,0,0,0,0,0,,6.4,60,2,0,17,0,0,0,1,0
9913,58,2022-10-19,London,ODI,Bangladesh,217,131,52,35,1,,0.0,0,0,0,0,2,1,0,0,0
9914,81,2022-10-19,London,ODI,West Indies,108,72,25,18,1,,0.0,0,0,0,0,0,0,1,1,0
9915,51,2022-10-19,London,ODI,Pakistan,13,12,4,0,1,,0.0,0,0,0,0,1,0,0,0,0
9916,24,2022-10-19,London,ODI,Sri Lanka,0,0,0,0,0,,4.5,48,3,0,8,2,0,0,0,0
9917,47,2022-10-19,London,ODI,India,58,53,14,8,0,caught,0.0,0,0,0,0,0,0,0,0,0
9918,62,2022-10-19,London,ODI,Australia,84,99,23,13,0,lbw,0.0,0,0,0,0,1,0,0,0,0
9919,28,2022-10-19,London,ODI,Afghanistan,82,74,22,15,0,bowled,0.0,0,0,0,0,1,0,0,0,0
9920,12,2022-10-19,London,ODI,South Africa,143,122,35,21,0,bowled,4.6,19,2,1,15,0,0,0,0,0
9921,50,2022-10-19,London,ODI,Bangladesh,98,91,22,14,1,,6.7,60,3,0,12,0,0,0,1,0
9922,78,2022-10-19,London,ODI,Afghanistan,41,26,8,4,0,caught,0.0,0,0,0,0,0,0,0,1,1
9923,38,2021-08-07,Auckland,Test,Afghanistan,138,90,35,24,0,run out,0.0,0,0,0,0,0,0,0,1,0
9924,53,2021-08-07,Auckland,Test,South Africa,0,0,0,0,0,,8.1,69,0,0,15,1,0,0,0,0
9925,90,2021-08-07,Auckland,Test,India,35,25,6,7,1,,0.0,0,0,0,0,0,1,0,1,0
9926,86,2021-08-07,Auckland,Test,South Africa,35,39,10,7,0,lbw,0.0,0,0,0,0,0,1,0,0,0
9927,100,2021-08-07,Auckland,Test,Afghanistan,216,109,54,37,0,bowled,0.0,0,0,0,0,0,0,0,1,0
9928,47,2021-08-07,Auckland,Test,Australia,137,101,32,22,1,,0.0,0,0,0,0,2,0,0,0,0
9929,95,2021-08-07,Auckland,Test,Sri Lanka,86,60,22,13,1,,0.0,0,0,0,0,0,0,0,1,0
9930,54,2021-08-07,Auckland,Test,Sri Lanka,0,0,0,0,0,,9.2,43,3,1,20,1,0,0,1,0
9931,76,2021-08-07,Auckland,Test,England,0,0,0,0,0,,8.3,87,1,0,20,0,0,0,0,0
9932,92,2021-08-07,Auckland,Test,Sri Lanka,51,31,11,6,0,run out,2.2,22,2,0,6,1,0,0,0,0
